Feature.ID,Taxon,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species,otu_occ,otu_rel,fill
HM263196.1.1366,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae,0.988846897815326,Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae,NA,NA,0.0340909090909091,7.45340136815394e-05,Rare
HM263273.1.1372,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus,0.994414321367626,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA,0.170454545454545,0.00399043323783899,Rare
HM263418.1.1354,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae,0.997111173725086,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,NA,NA,0.0340909090909091,6.10834998767014e-05,Rare
HM267060.1.1360,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas,0.996806691212168,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas,NA,0.0227272727272727,2.38649045007309e-05,Rare
HM270687.1.1304,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; 1174-901-12,0.965091824639085,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12,NA,0.0795454545454545,0.00317875694837425,Rare
HM270912.1.1304,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; 1174-901-12; uncultured_bacterium,0.807223519380407,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_bacterium,0.0227272727272727,0.000110804759241096,Rare
HM274530.1.1342,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,0.999310731546226,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA,0.0227272727272727,0.000335811268295949,Rare
HM276373.1.1351,Bacteria; Bacteroidota; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Mucilaginibacter,0.977113386201019,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,NA,0.0227272727272727,0.000200995894422414,Rare
HM276508.1.1382,Bacteria; Firmicutes; Negativicutes; Veillonellales-Selenomonadales; Veillonellaceae; Veillonella,0.997712796282722,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Veillonella,NA,0.0227272727272727,5.27418381871201e-05,Rare
HM278195.1.1308,Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae,0.999702010862202,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,NA,NA,0.0454545454545455,0.000250181821452072,Rare
HM279057.1.1349,Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Peptostreptococcales-Tissierellales; Peptoniphilus; Peptoniphilus_coxii,0.765110612478435,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcales-Tissierellales, Peptoniphilus, Peptoniphilus_coxii,0.0227272727272727,0.000109076702768115,Rare
HM304713.1.1352,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae,0.987548276742992,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,NA,NA,0.0227272727272727,0.000704525716355136,Rare
HM318996.1.1322,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella,0.845582409693258,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,NA,0.0909090909090909,0.00119922207281678,Rare
HM319067.1.1310,Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidiphilium,0.963026264949926,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Acidiphilium,NA,0.0795454545454545,0.000596508510967863,Rare
HM319082.1.1306,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales,0.995256888161744,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,NA,NA,NA,0.0795454545454545,0.000232588126923242,Rare
HM319117.1.1337,Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Nocardioidaceae; Aeromicrobium,0.864879197784776,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Aeromicrobium,NA,0.0227272727272727,7.04153412687434e-06,Rare
HM332168.1.1306,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae,0.863632576722604,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae,NA,NA,0.0568181818181818,0.000597498500071733,Rare
HM334946.1.1363,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,0.954064309255813,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA,0.0227272727272727,0.000125235137197966,Rare
HM335571.1.1366,Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Rhodanobacter,0.854340606909219,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Rhodanobacter,NA,0.0227272727272727,1.44787280793128e-05,Rare
HM336158.1.1306,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae,0.942808684913033,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae,NA,NA,0.0227272727272727,4.63710693345685e-05,Rare
HM438483.1.1484,Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Halomonas,0.988389618397603,Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Halomonas,NA,0.0568181818181818,0.00171128950041159,Rare
HM445406.1.1361,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas,0.996264169675732,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA,0.0340909090909091,0.000266786247374959,Rare
HM459845.1.1398,Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingobium,0.754029105131732,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,NA,0.0454545454545455,0.000189087583815301,Rare
HM487994.1.1230,Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Hymenobacteraceae; Hymenobacter,0.999639260858003,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Hymenobacteraceae, Hymenobacter,NA,0.0227272727272727,1.52854675594519e-05,Rare
HM810242.1.1370,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus,0.988008659855898,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA,0.0227272727272727,0.00308104824383,Rare
HM843775.1.1306,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylocella; uncultured_bacterium,0.736583599669458,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylocella, uncultured_bacterium,0.102272727272727,0.000467609707557764,Rare
HM854251.1.1443,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter,0.999077962198944,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,NA,0.0568181818181818,0.000760733003651367,Rare
HQ180180.1.1390,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter,0.995837148877324,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,NA,0.0454545454545455,9.48723993130592e-05,Rare
HQ317066.1.1458,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella,0.977160415602788,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,NA,0.0227272727272727,2.06918757859859e-05,Rare
HQ586883.1.1508,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Oceanobacillus,0.858117355151577,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Oceanobacillus,NA,0.0227272727272727,9.29707761255905e-05,Rare
HQ595201.1.1462,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1),0.999969731764474,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1),NA,NA,0.0227272727272727,0.000107853659177794,Rare
HQ595224.1.1463,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella,0.837316469709242,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,NA,0.0454545454545455,0.00054677278166188,Rare
HQ598755.1.1456,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella,0.918997102216452,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,NA,0.0227272727272727,7.55978286842448e-05,Rare
HQ598946.1.1456,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella,0.853623946282255,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,NA,0.0454545454545455,0.000208775392417842,Rare
HQ622729.1.1448,Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae,0.9998558743389,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,NA,NA,0.0681818181818182,0.000223375980057026,Rare
HQ674799.1.1456,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae,0.974605160112116,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae,NA,NA,0.0227272727272727,8.56458918639986e-05,Rare
HQ674800.1.1454,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales,0.96313614767674,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,NA,NA,NA,0.0227272727272727,4.81623710863612e-05,Rare
HQ674944.1.1469,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella,0.728523541550962,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,NA,0.0227272727272727,4.98230765183368e-06,Rare
HQ686141.1.1218,Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Weeksellaceae; Chryseobacterium,0.999566040110812,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Weeksellaceae, Chryseobacterium,NA,0.0227272727272727,0.000126380627033535,Rare
HQ687088.1.1488,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella; Granulicella_tundricola,0.725568076615898,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella, Granulicella_tundricola,0.0227272727272727,5.37655602073944e-05,Rare
HQ698286.1.1217,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium,0.864694785553677,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Bradyrhizobium,NA,0.193181818181818,0.0164431420130778,Core
HQ698586.1.1428,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter,0.999649967369211,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter,NA,0.0795454545454545,0.000144906670492247,Rare
HQ698589.1.1398,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter,0.99923092028475,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter,NA,0.0909090909090909,0.000748035530900421,Rare
HQ744394.1.1427,Bacteria; Firmicutes; Negativicutes; Veillonellales-Selenomonadales; Veillonellaceae; Veillonella,0.999802551640405,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Veillonellaceae, Veillonella,NA,0.0340909090909091,9.75324304977181e-05,Rare
HQ745323.1.1440,Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; [Ruminococcus]_gnavus_group,0.994924328674144,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, [Ruminococcus]_gnavus_group,NA,0.0227272727272727,0.00014361872233538,Rare
HQ746842.1.1393,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia-Caballeronia-Paraburkholderia,0.978480556201614,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia,NA,0.113636363636364,0.00412706820603615,Rare
HQ754307.1.1415,Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Cutibacterium,0.999874100316487,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Cutibacterium,NA,0.181818181818182,0.00217141217518034,Rare
HQ774508.1.1459,Bacteria; Firmicutes; Bacilli; Lactobacillales,0.994347644529981,Bacteria, Firmicutes, Bacilli, Lactobacillales,NA,NA,NA,0.0227272727272727,0.000516370359005553,Rare
HQ811598.1.1472,Bacteria; Firmicutes; Bacilli; Staphylococcales; Gemellaceae; Gemella,0.999029878244923,Bacteria, Firmicutes, Bacilli, Staphylococcales, Gemellaceae, Gemella,NA,0.0454545454545455,0.00144381368009241,Rare
HQ813447.1.1408,Bacteria; Fusobacteriota; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium,0.999999746070673,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Fusobacteriaceae, Fusobacterium,NA,0.0227272727272727,0.000453925929597185,Rare
HQ846513.1.1442,Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus,0.864597408354114,Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus,NA,0.0227272727272727,3.17117673038369e-05,Rare
HQ857761.1.1442,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter,0.780206912907649,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,NA,0.0227272727272727,1.97942064949095e-05,Rare
HQ860753.1.1200,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter,0.998860844085521,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter,NA,0.0227272727272727,0.000145490445939792,Rare
HW066504.1.1528,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus,0.999917810426182,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,NA,0.0227272727272727,0.000163759048996123,Rare
JF002026.1.1373,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus,0.987767216495622,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA,0.0227272727272727,4.12037541685755e-05,Rare
JF017343.1.1375,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus,0.985882927538629,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA,0.113636363636364,0.0039150237780752,Rare
JF021752.1.1274,Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Micrococcaceae; Rothia,0.99334981175312,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Rothia,NA,0.0454545454545455,0.000203170621148774,Rare
JF067258.1.1350,Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Peptostreptococcales-Tissierellales; Gallicola,0.999952853516128,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcales-Tissierellales, Gallicola,NA,0.0227272727272727,0.000107372933708519,Rare
JF070773.1.1342,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,0.819176935784833,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA,0.0909090909090909,0.000632623792441089,Rare
JF086992.1.1377,Bacteria; Firmicutes; Bacilli; Lactobacillales; Vagococcaceae; Vagococcus,0.809361656074452,Bacteria, Firmicutes, Bacilli, Lactobacillales, Vagococcaceae, Vagococcus,NA,0.0340909090909091,0.000151692287758048,Rare
JF091892.1.1344,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,0.832598398629435,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA,0.0227272727272727,1.05689863539523e-05,Rare
JF106001.1.1271,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,0.926824617749832,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA,0.0340909090909091,0.000562335792965389,Rare
JF107580.1.1357,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Alloprevotella; uncultured_Bacteroidetes,0.822672211757419,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Alloprevotella, uncultured_Bacteroidetes,0.0227272727272727,4.01135158809136e-05,Rare
JF111268.1.1369,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus,0.99737736732884,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,NA,0.0227272727272727,0.000101734801282944,Rare
JF113924.1.1343,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,0.973698394236431,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA,0.113636363636364,0.00139216989924833,Rare
JF113984.1.1349,Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Peptostreptococcales-Tissierellales; Peptoniphilus,0.999407909685521,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcales-Tissierellales, Peptoniphilus,NA,0.0227272727272727,4.23574893313317e-05,Rare
JF115422.1.1375,Bacteria; Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Abiotrophia; uncultured_bacterium,0.888159401524294,Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Abiotrophia, uncultured_bacterium,0.0568181818181818,0.000335685930704967,Rare
JF117557.1.1344,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,0.978466090676464,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA,0.102272727272727,0.000606657677513534,Rare
JF135618.1.1350,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Oxalobacteraceae,0.997419112369103,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,NA,NA,0.0454545454545455,0.000923524294837072,Rare
JF135679.1.1327,Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Peptostreptococcales-Tissierellales; Anaerococcus,0.999999498391459,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcales-Tissierellales, Anaerococcus,NA,0.0227272727272727,8.67191637768008e-05,Rare
JF140876.1.1359,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_nanceiensis,0.999905438764321,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Prevotella_nanceiensis,0.0227272727272727,8.2433992584569e-05,Rare
JF141683.1.1340,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium,0.986082659116515,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA,0.181818181818182,0.0034061038163933,Rare
